"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"320","Suka gemes sama mereka yg hobby nyinyirin Presiden @jokowi tp menikmati kinerja beliau. Duhhh rasanya pengen tuangin porstex ke mulutnya. <U+0001F602>",FALSE,1,NA,2019-07-04 04:08:14,FALSE,NA,"1146631780834766848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iinpanggalo",0,FALSE,FALSE,NA,NA
"321","Lodewijk menyampaikan kemungkinan adanya penilaian negatif terhadap kinerja Airlangga terbantahkan dengan pertemuan… https://t.co/5HFWbw5C3M",FALSE,0,"SuaraGolkar",2019-07-03 06:30:01,TRUE,"1146304821655293952","1146305073573584896","728057276","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuaraGolkar",0,FALSE,FALSE,NA,NA
"322","@jokowi Harga avtur murah kok tiket pesawat masih mahal ada apa ni pak presiden gk usah tanya sma menteri perhubung… https://t.co/03AmhSUPmt",FALSE,0,"jokowi",2019-07-03 04:15:30,TRUE,"1146228709671653377","1146271222860255238","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YudhaBaskoro20",0,FALSE,FALSE,NA,NA
"323","@MichelAdamNew MK memang menolak gugatan, KPU telah menetapkan Jokowi sebagai pemenang presiden,,, tapi saya 100% t… https://t.co/VKGrmX748c",FALSE,0,"MichelAdamNew",2019-07-03 02:02:49,TRUE,"1146199647574089733","1146237829841731584","1084031604706537474","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rangga47254686",0,FALSE,FALSE,NA,NA
"324","@burakukato begitu amat sbg rakyat menkritik presidennya. mungkin anda blm tau beratnya tugas jd presiden. masih ba… https://t.co/uVIxtrcl1L",FALSE,0,"burakukato",2019-07-03 01:37:50,TRUE,"1146192845583216640","1146231543670558720","392166846","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KaptenDarwin",0,FALSE,FALSE,NA,NA
"325","@JackVardan Ga tau,,karna kan kinerja pak Jokowi bagus,,presiden terpilih 2 periode",FALSE,0,"JackVardan",2019-07-03 00:34:34,FALSE,"1146070567180591105","1146215621702537222","882506640410521600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RMasrisa",0,FALSE,FALSE,NA,NA
"326","Presiden Jokowi apresiasi kinerja TKD dan TKN https://t.co/LUvxD8iheJ",FALSE,0,NA,2019-07-02 23:20:02,FALSE,NA,"1146196863533457408",NA,"<a href=""https://bali.antaranews.com"" rel=""nofollow"">Antara Bali</a>","antaranews_bali",0,FALSE,FALSE,NA,NA
"327","Presiden Jokowi Apresiasi Kinerja Idah Syahidah dkk.. https://t.co/j6PKDpGb3S https://t.co/yLc1mEKg46",FALSE,0,NA,2019-07-02 22:51:38,FALSE,NA,"1146189718146691073",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","HulondaloID",0,FALSE,FALSE,NA,NA
"328","Alhamdulillah,selamat buat Bapak presiden @jokowi..semoga kami pendamping lokal Desa selalu mendampingi kinerja pem… https://t.co/SpBCwcCcJ3",FALSE,1,NA,2019-07-02 05:25:24,TRUE,NA,"1145926424370376705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roni15151515",0,FALSE,FALSE,NA,NA
"329","RT @noroddien: @RizmaWidiono Memang ga perlu gabung. Kalo pun diajak terus mau gabung, berarti mereka muka tembok, ga tahu malu. Wkt kampan…",FALSE,0,NA,2019-07-01 12:01:51,FALSE,NA,"1145663806439211010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gendorowo3",1,TRUE,FALSE,NA,NA
"330","Selamat kepada bapakku presiden RI @jokowi dan bpk @Kiyai_MarufAmin 
Saya percaya dengan kinerja anda, dan tolong b… https://t.co/ptZk1tdUQy",FALSE,1,NA,2019-07-01 08:05:29,TRUE,NA,"1145604323117678593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wawan_pras241",0,FALSE,FALSE,NA,NA
"331","@jokowi Assalamu'alaikum pak @jokowi 
Selamat atas terpilihnya pak @jokowi dan KH. Ma'ruf Amin sebagai Presiden dan… https://t.co/ipGsnVZV75",FALSE,0,"jokowi",2019-07-01 04:37:10,TRUE,"1145346306824495104","1145551900026085376","366987179","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FahrizalHusain5",0,FALSE,FALSE,NA,NA
"332","@MichelAdamNew Sidang Tahunan tuh acara bagi lembaga² negara menyampaikan progress atau capaian kinerja mereka kpad… https://t.co/DUneXu9PFc",FALSE,10,"MichelAdamNew",2019-07-01 03:22:56,TRUE,"1145478627791790080","1145533217044176898","1084031604706537474","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lukhakim_m",0,FALSE,FALSE,NA,NA
"333","@francmohede Memang nya selama ini kita perang. Ingat uda @andre_rosiade , tdk harus bertemu , siapkan saja utk.men… https://t.co/Qlpk6VveG6",FALSE,1,"francmohede",2019-06-30 21:46:12,TRUE,"1145401598182432768","1145448476190183424","4549617252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fredjonhar",0,FALSE,FALSE,NA,NA
"334","@jokowi Selamat atas terpilihnya Presiden Jokowi, saya amat bangga dengan kinerja Bapak Presiden Jokowi, God bless Indonesia <U+2764><U+FE0F><U+0001F44D><U+0001F64F><U+0001F1EE><U+0001F1E9>",FALSE,0,"jokowi",2019-06-30 15:55:25,FALSE,"1145346306824495104","1145360195582910465","366987179","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","406hidalgo",0,FALSE,FALSE,NA,NA
"335","@jokowi Ayo bersatu semuanya, presiden sudah terpilih. Sekarang waktunya bersatu kembali, bersatu mengawasi kinerja… https://t.co/mcKs4AJQUb",FALSE,0,"jokowi",2019-06-30 15:09:03,TRUE,"1145346306824495104","1145348529721761792","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moccacinu",0,FALSE,FALSE,NA,NA
"336","@naris_pope @bululero @Azis83357338 @dr_natan78 @sandiuno Stop, Jokowi adalah Presiden kita bersama.  Mari dukung &amp;… https://t.co/6nWMPxphzD",FALSE,0,"naris_pope",2019-06-30 14:24:32,TRUE,"1145292042416693248","1145337324743487488","2184735600","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kangdudung_aji",0,FALSE,FALSE,NA,NA
"337","@KPU_ID akhirnya menetapkan pak @jokowi dan Kyai Amin sbg Presiden dan Wakil utk periode yg akan datang,perjuangan… https://t.co/kX5J6ryo4p",FALSE,2,"KPU_ID",2019-06-30 11:39:32,TRUE,NA,"1145295802958352386","2413697946","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdellaWibawa",0,FALSE,FALSE,NA,NA
"338","@MeyMeyM98411711 @himetheblackcat @imalove37917301 @tutnice @mad_pecci @jokowi Menurut anda bagaimana? Kalo menurut… https://t.co/kY8lwPU2aQ",FALSE,0,"MeyMeyM98411711",2019-06-30 10:04:30,TRUE,"1145251203799896064","1145271885585776640","1059048126537842688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hellocheat",0,FALSE,FALSE,NA,NA
"339","RT @Jhony90798261: @AgusYudhoyono @jokowi @Kiyai_MarufAmin Sy doakan agar mas AHY terpilih menjadi Presiden di 2024 melanjutkan kinerja Pak…",FALSE,0,NA,2019-06-30 07:48:29,FALSE,NA,"1145237654616674304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RosaRosaniasari",1,TRUE,FALSE,NA,NA
"340","@RizmaWidiono Memang ga perlu gabung. Kalo pun diajak terus mau gabung, berarti mereka muka tembok, ga tahu malu. W… https://t.co/4iMx6RV7Pe",FALSE,7,"RizmaWidiono",2019-06-30 05:51:55,TRUE,"1145201046421032960","1145208321835597825","746241503714934784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noroddien",1,FALSE,FALSE,NA,NA
"341","Jika di era sebelum kepemimpinan presiden Jokowi para wakiL &amp; pengelolah yg memberikan penilaian kpd rakyat maka di… https://t.co/cN306tF8zl",FALSE,0,NA,2019-06-30 02:29:02,TRUE,NA,"1145157262677118976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tiomanur1",0,FALSE,FALSE,NA,NA
"342","@AgusYudhoyono @jokowi @Kiyai_MarufAmin Sy doakan agar mas AHY terpilih menjadi Presiden di 2024 melanjutkan kinerj… https://t.co/uq7NxA66Ye",FALSE,4,"AgusYudhoyono",2019-06-30 01:17:41,TRUE,"1145128088671416320","1145139309000835072","842986784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jhony90798261",1,FALSE,FALSE,NA,NA
"343","@jokowi Selamat atas terpilih nya kembali Bp.Jokowi sebagai presiden semoga dalam 2 periode ini Indonesia semakin m… https://t.co/t1gbyCFowf",FALSE,0,"jokowi",2019-06-29 12:10:17,TRUE,"1144428002287030272","1144941154393153536","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdhiLukito",0,FALSE,FALSE,NA,NA
"344","@chicohakim @jokowi Kalau kinerja bagus bisa ga ya minta pak de lg presiden nya, uu bisa direvisi kaan #jokowilagi",FALSE,0,"chicohakim",2019-06-29 11:21:23,FALSE,"1144643178428977152","1144928846862401537","53922892","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ynilie",0,FALSE,FALSE,NA,NA
"345","@jokowi Tetap maju walau badai menerpa, kami rakyat Papua dan Maluku selalu mendukung kinerja Bapak… https://t.co/JTsPuMp7Ga",FALSE,0,"jokowi",2019-06-29 11:16:22,TRUE,"1144537852442640385","1144927584196542464","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LefteuwP",0,FALSE,FALSE,NA,NA
"346","RT @aswinPW: Nyicil ganti wakil presiden dulu. Tahun 2024 baru ganti presiden. Selamat bertugas kembali bapak @jokowi, semoga kinerja bapak…",FALSE,0,NA,2019-06-29 02:10:30,FALSE,NA,"1144790210565115906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","feryandrian_",1,TRUE,FALSE,NA,NA
"347","Nyicil ganti wakil presiden dulu. Tahun 2024 baru ganti presiden. Selamat bertugas kembali bapak @jokowi, semoga ki… https://t.co/QrDARk3SuO",FALSE,6,NA,2019-06-29 02:08:36,TRUE,NA,"1144789734767513600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aswinPW",1,FALSE,FALSE,NA,NA
"348","RT @DEPOKKRCITY: Mari kawal kinerja Bapak Presiden @jokowi supaya tidak melempem hadapi Gerombolan Radikal..grombolan maling uang rakyat <U+0001F64F><U+0001F64F>…",FALSE,0,NA,2019-06-28 18:27:07,FALSE,NA,"1144673598277185536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samepadmerdeka",1,TRUE,FALSE,NA,NA
"349","Mari kawal kinerja Bapak Presiden @jokowi supaya tidak melempem hadapi Gerombolan Radikal..grombolan maling uang ra… https://t.co/5eJKHebQGM",FALSE,1,NA,2019-06-28 18:08:53,TRUE,NA,"1144669011520606208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DEPOKKRCITY",1,FALSE,FALSE,NA,NA
"350","Banyak hal yg bisa dikritisi dari Jokowi, ini salah 1 nya.
Stop lah bahas pemilu, terima kenyataan kalau Jokowi pre… https://t.co/jzNikHFlTU",FALSE,0,NA,2019-06-28 12:56:46,TRUE,NA,"1144590463443226626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moccacinu",0,FALSE,FALSE,NA,NA
"351","@Karna00036976 @RajasaWardana @tribunnews Harus iklas mas nerima kekalahan capresnya....jokowi loh sdh punya pengal… https://t.co/Jfh1RHiKLc",FALSE,0,"Karna00036976",2019-07-06 10:41:20,TRUE,"1147323044668440576","1147455481226514433","1128893758693494784","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdel_bakr",0,FALSE,FALSE,NA,NA
"352","RT @EKODJ60105372: @AndiArief__ Sepertinya pak jokowi baru lahir kedunia... hingga andi arief lupa pada masa pemerintahan 2014 sd 2019 yg p…",FALSE,0,NA,2019-07-04 06:04:50,FALSE,NA,"1146661125636812800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A022005",1,TRUE,FALSE,NA,NA
"353","@AndiArief__ Sepertinya pak jokowi baru lahir kedunia... hingga andi arief lupa pada masa pemerintahan 2014 sd 2019… https://t.co/QYRSWEJAPC",FALSE,26,"AndiArief__",2019-07-04 05:14:30,TRUE,"1146610768609071104","1146648457232310273","3252997136","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EKODJ60105372",1,FALSE,FALSE,NA,NA
"354","Berbagai capaian prestasi ekonomi yang telah diraih pada periode pertama pemerintahan @Jokowi tertutup oleh capaian… https://t.co/tSOYY00Cw2",FALSE,2,NA,2019-07-04 02:30:00,TRUE,NA,"1146607058218885122",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hariankompas",1,FALSE,FALSE,NA,NA
"355","Rakyat sdh bersatu,tinggal mereka yg tidak searah,tenang saja mereka hanya segelintir dr seluruh rakyat indonesia.s… https://t.co/RGgJggQ8e9",FALSE,0,NA,2019-07-01 13:01:00,TRUE,NA,"1145678690623209473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Alviezha2",0,FALSE,FALSE,NA,NA
"356","@CNNIndonesia Pak @jokowi mmg prestasi Prabowo apa sih? Apa yg sdh dilakukan utk negara? Kl cm bikin rusuh ditawari… https://t.co/BMudL9wwL1",FALSE,0,"CNNIndonesia",2019-06-30 14:25:50,TRUE,"1145332309924573184","1145337654583521280","17128975","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeblakCekerPdas",0,FALSE,FALSE,NA,NA
"357","@YRadianto @Midjan_La Sebenarnya tdk Rekonsiliasi jg ga ada masalah buat Pemerintahan pak @jokowi 
Pemerintah tetap… https://t.co/K7BnlRB3Mh",FALSE,1,"YRadianto",2019-06-29 13:57:20,TRUE,"1144763773921574912","1144968091568205824","2542665199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hariyadi_edwin",0,FALSE,FALSE,NA,NA
"358","@yunartowijaya @jokowi @basuki_btp Begitu ada hal baik,semua karena mereka,begitu ada hal yg buruk,oh itu karena ha… https://t.co/bGBytzp9iE",FALSE,0,"yunartowijaya",2019-06-29 09:47:34,TRUE,"1144602189395927040","1144905236856705024","89418832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muhamma09376489",0,FALSE,FALSE,NA,NA
"359","“Kami harap, berdoa, pemerintahan Pak Jokowi-Kiai Ma’ruf sukses, bisa bawa perubahan, bisa bawa kemajuan dan cita-c… https://t.co/zzcwJF5ezP",FALSE,0,"notbuzzer",2019-07-06 08:19:18,TRUE,"1147419738991022080","1147419740358373376","158278197","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notbuzzer",0,FALSE,FALSE,NA,NA
"360","@sandiuno Kami akan sedih dan kecewa  jika Pak H. Sandiaga Salahuddin Uno bergabung dg pemerintah.Pemerintahan Joko… https://t.co/toZhHxFfPb",FALSE,13,"sandiuno",2019-07-05 09:36:37,TRUE,"1147071358012014595","1147076809361543168","132041617","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nazaruddinmd",0,FALSE,FALSE,NA,NA
"361","Pengembangan SDM merupakan salah satu program Jokowi di masa Pemerintahan selanjutnya. Upaya tersebut tertuang dala… https://t.co/YXUaSV3PLW",FALSE,0,NA,2019-07-05 11:07:05,TRUE,NA,"1147099576798605312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JayaKatwang15",0,FALSE,FALSE,NA,NA
"362","Indo­nesia akan mendapat anugerah bo­nus demografi pada 2020–2035, yang mencapai puncaknya pada 2030. Pengembangan… https://t.co/IbUQEC7n57",FALSE,0,NA,2019-07-03 12:23:25,TRUE,NA,"1146394008265973760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikirdoeloe",0,FALSE,FALSE,NA,NA
"363","Ia berharap pemerintahan Jokowi-Amin membuka peluang kolaborasi pengembangan program Oke Oce. Semua demi makin luas… https://t.co/qWAKPm8clJ",FALSE,2,NA,2019-07-03 01:00:15,TRUE,NA,"1146222086748299264",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","BeritagarID",1,FALSE,FALSE,NA,NA
